duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,http,SF,0.000003,0.000785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.023483,0,0,0,0,1,0,0.17,0.043137,1,1,0,0.09,0.04,0,0,0,0,normal
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254403,0.001957,1,1,0,0,0.01,0.06,0,1,0.003922,0,0.06,0,0,1,1,0,0,anomaly
0,tcp,http,SF,0.000005,0.001415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.2,1,1,0,0.02,0.02,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.000421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.011742,0,0,0,0,1,0,0.5,0.109804,1,1,0,0.04,0.04,0,0,0,0,normal
0.000017,tcp,smtp,SF,0.000017,0.000249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.345098,0.764706,0.86,0.05,0.01,0.01,0,0,0,0.01,normal
0,udp,other,SF,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74364,0.001957,0,0,0,0,0,1,0,1,0.003922,0,1,1,0,0,0,0,0,anomaly
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084149,0.029354,0,0,1,1,0.35,0.09,0,1,0.215686,0.22,0.1,0.01,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000003,0.005391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04501,0.04501,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268102,0.011742,1,1,0,0,0.04,0.06,0,1,0.023529,0.02,0.06,0,0,1,1,0,0,anomaly
0.000052,tcp,imap4,RSTO,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.007828,0,0,1,1,0.5,1,1,1,0.078431,0.08,0.03,0,0,0.01,0.05,0.27,0.95,anomaly
0.000017,tcp,imap4,RSTO,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.007828,0,0,1,1,0.5,1,1,1,0.203922,0.2,0.02,0,0,0,0,0.76,0.96,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.15,0,0.85,1,0,1,0,1,0.003922,0,0.94,0,0,0.15,0,0.85,1,anomaly
0,tcp,http,SF,0.000003,0.000271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.033268,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,normal
0.000017,tcp,smtp,SF,0.000041,0.000218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.956863,0.96,0.04,0,0,0,0,0.04,0,anomaly
0.000069,tcp,pop_3,SF,0.000001,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.133333,0.133333,0.97,0.06,0.03,0.06,0,0,0,0,anomaly
0,udp,private,SF,0.000001,0.00003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.996078,1,0.01,0.01,0,0,0,0,0,anomaly
0.138803,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.396078,0.4,0.02,0,0,0.59,0.42,0.01,0.01,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51272,0.027397,0.07,0,0.93,1,0.05,0.06,0,1,0.054902,0.05,0.07,0,0,0.07,0,0.93,1,anomaly
0,tcp,http,SF,0.000005,0.001863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.890196,0.89,0.01,0,0,0,0,0.03,0,normal
0,icmp,ecr_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.184314,0.184314,1,0,1,0,0,0,0,0,normal
0,tcp,http,SF,0.000006,0.001379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311,0.031311,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479452,0.02544,0,0,1,1,0.05,0.07,0,1,0.05098,0.05,0.07,0,0,0,0,1,1,anomaly
0,tcp,kshell,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195695,0.023483,0,0,1,1,0.12,0.06,0,1,0.047059,0.05,0.05,0,0,0,0,1,1,anomaly
0,tcp,pop_3,RSTO,0,0.000027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,1,0.67,0.33,1,1,0.611765,0.231373,0.24,0.03,0.01,0.03,0,0,0.88,1,anomaly
0,tcp,http,SF,0.000002,0.007047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.027397,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248532,0.405088,0,0,0,0,1,0,0.01,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277886,0.021526,0,0,1,1,0.08,0.06,0,1,0.043137,0.04,0.06,0,0,0,0,1,1,anomaly
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,0.011765,0.333333,0.33,0.67,0.33,0.04,1,1,0,0,anomaly
0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504892,0.027397,0,0,1,1,0.05,0.06,0,1,0.054902,0.05,0.06,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000005,0.003638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056751,0.117417,0,0,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,smtp,SF,0.000017,0.000301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,0.003922,0,0.09,0,0,1,0,0,0,normal
0,tcp,smtp,SF,0,0.000062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.423529,0.752941,0.76,0.04,0.01,0.01,0,0,0.01,0.02,normal
0,tcp,printer,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2818,0.033268,0,0,1,1,0.12,0.06,0,1,0.066667,0.07,0.06,0,0,0,0,1,1,anomaly
0,udp,private,SF,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,1,0.996078,1,0.01,0,0,0,0,0,0,normal
0.015559,tcp,http,RSTR,0.001016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060665,0.060665,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.48,0.48,anomaly
0,tcp,http,SF,0.000005,0.000179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.023483,0,0,0,0,1,0,0.17,0.360784,0.968627,1,0,0.01,0.03,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.002989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04501,0.052838,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,normal
0,icmp,ecr_i,SF,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.998043,0,0,0,0,1,0,0,1,0.556863,0.56,0.02,0.56,0,0,0,0,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536204,0.023483,1,1,0,0,0.04,0.06,0,1,0.047059,0.05,0.07,0,0,1,1,0,0,anomaly
0,tcp,http,SF,0.000003,0.000311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,0.243137,1,1,0,0.02,0.02,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209393,0.001957,1,1,0,0,0.01,0.07,0,1,0.003922,0,0.06,0,0,1,1,0,0,anomaly
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.041096,0,0,1,1,1,0,1,0.137255,0.239216,0.29,0.14,0.03,0.03,0.03,0.02,0.86,0.97,anomaly
0,tcp,http,SF,0.000005,0.000741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.027397,0,0,0,0,1,0,0.14,0.635294,1,1,0,0.01,0.01,0,0,0,0,normal
0.000017,tcp,smtp,SF,0.000041,0.000194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.956863,0.96,0.04,0,0,0,0,0.04,0,anomaly
0.01568,tcp,http,RSTR,0.000063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.099804,0.099804,0.02,0.02,0.96,0.96,1,0,0,1,1,1,0,0,0,0,0,0.19,0.19,anomaly
0,tcp,pop_3,RSTO,0,0.000027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,1,1,0.33,1,1,0.898039,0.231373,0.24,0.02,0,0.03,0.03,0,0.84,1,anomaly
0,udp,private,SF,0.000001,0.000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.996086,0,0,0,0,1,0,0,1,0.996078,1,0.01,0.88,0,0,0,0,0,normal
0.004851,tcp,ftp_data,SF,0.004514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.035294,0.137255,1,0,1,0.11,0,0,0,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332681,0.021526,1,1,0,0,0.06,0.08,0,1,0.043137,0.04,0.09,0,0,1,1,0,0,anomaly
0,tcp,http,SF,0.000005,0.000189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.037182,0,0,0,0,1,0,0.11,0.470588,1,1,0,0.01,0.05,0,0,0,0,normal
0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528376,0.02544,1,1,0,0,0.05,0.06,0,1,0.05098,0.05,0.06,0,0,1,1,0,0,anomaly
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.001957,1,1,0,0,0.25,1,0,1,0.247059,0.25,0.02,0,0,0.96,1,0,0,anomaly
0,tcp,ftp,SF,0,0.000117,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.964706,0.490196,0.51,0.02,0,0,0,0,0,0,anomaly
0,udp,domain_u,SF,0.000001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268102,0.422701,0,0,0,0,1,0,0.01,1,1,1,0,0,0,0,0,0,0,normal
0.004851,tcp,ftp_data,SF,0.004514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.015686,0.07451,1,0,1,0.26,0,0,0,0,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800391,0.001957,0.15,0,0.85,1,0,1,0,1,0.003922,0,0.93,0,0,0.13,0,0.87,1,anomaly
0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27593,0.035225,0,0,1,1,0.13,0.06,0,1,0.070588,0.07,0.05,0,0,0,0,1,1,anomaly
0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289628,0.033268,0,0,1,1,0.11,0.05,0,1,0.066667,0.07,0.05,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000004,0.005442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.062622,0.064579,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.013699,1,1,0,0,1,0,1,0.341176,0.329412,0.33,0.03,0.01,0.02,1,1,0,0,anomaly
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158513,0.158513,1,1,0,0,1,0,0,1,1,1,0,0,0,0.39,0.39,0.61,0.61,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250489,0.021526,0,0,1,1,0.09,0.05,0,1,0.043137,0.04,0.06,0,0,0,0,1,1,anomaly
0,tcp,name,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463796,0.019569,0,0,1,1,0.04,0.06,0,1,0.039216,0.04,0.07,0,0,0,0,1,1,anomaly
0,icmp,ecr_i,SF,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04501,0.04501,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000005,0.000712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,0.6,1,0,1,0.03,0,0.33,0,0,normal
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27593,0.021526,0,0,1,1,0.08,0.06,0,1,0.043137,0.04,0.06,0,0,0,0,1,1,anomaly
0.000173,tcp,pop_3,SF,0,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.972549,0.97,0.01,0,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000003,0.000401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.007828,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,0.000868,0.006177,0,0,0,0.019802,0,1,0.001256,0,0,0,0,0,0,0,0,0,0.007828,0.02544,0,0,0,0,1,0,0.31,1,0.972549,0.97,0.01,0,0,0,0,0.06,0.06,anomaly
0,tcp,ftp_data,SF,0.000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031311,0.031311,0,0,0,0,1,0,0,0.129412,0.431373,0.82,0.06,0.82,0.02,0,0,0,0,normal
0.000017,tcp,smtp,SF,0.000041,0.000218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.14902,0.15,0.16,0,0,0,0,0.83,0,anomaly
0.004903,tcp,ftp,SF,0.000003,0.000444,0,0,0,0.019802,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,1,0.258824,0.26,0.03,0,0,0.08,0,0.02,0,anomaly
0,tcp,smtp,SF,0.000026,0.000357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.007843,0.541176,1,0,0.5,0.01,0,0,0,0,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,1,0.047059,0.05,0.02,0,0,0,0,0.06,1,anomaly
0.035849,tcp,http,RSTR,0.00162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0.67,0.67,1,0,0,1,0.890196,0.89,0.02,0,0,0,0,0.01,0.01,anomaly
0,tcp,http,SF,0.000004,0.001654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,0.537255,1,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,http_443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23092,0.023483,0.79,1,0.21,0,0.1,0.06,0,1,0.047059,0.05,0.05,0,0,0.71,1,0.29,0,anomaly
0.016252,tcp,http,RSTR,0.000383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.054795,0.054795,0.07,0.07,0.93,0.93,1,0,0,1,1,1,0,0,0,0.01,0.01,0.58,0.58,anomaly
0.000017,tcp,smtp,SF,0.000041,0.000218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.184314,0.18,0.16,0,0,0,0,0.8,0,anomaly
0.000017,tcp,imap4,RSTO,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.007828,0,0,1,1,0.5,1,1,1,0.188235,0.19,0.03,0,0,0,0,0.68,0.92,anomaly
0.000069,tcp,pop_3,SF,0,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.937255,0.94,0.04,0,0,0,0,0,0,anomaly
0,udp,private,SF,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315068,0.029354,0,0,1,1,0.09,0.07,0,1,0.058824,0.06,0.07,0,0,0,0,1,1,anomaly
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.013699,0,0,1,1,0.5,1,1,1,0.094118,0.09,0.02,0,0,0.09,0,0.29,1,anomaly
0.000017,tcp,smtp,SF,0.000019,0.000247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.411765,0.764706,0.74,0.05,0.01,0.01,0,0,0.01,0.02,normal
0,tcp,smtp,SF,0.000034,0.000244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.003922,0.003922,1,0,1,0,0,0,0,0,normal
0.000104,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.05,0,0.95,1,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.95,1,anomaly
0,udp,other,SF,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217221,0.001957,0,0,0,0,0.01,1,0,1,0.003922,0,1,1,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000004,0.00025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,0.019608,1,1,0,0.2,0.03,0,0,0,0,normal
0,tcp,http,SF,0.000868,0.006177,0,0,0,0.019802,0,1,0.001256,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0.01,0.01,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0.037182,0,0,1,1,0.13,0.05,0,1,0.07451,0.07,0.05,0,0,0,0,1,1,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242661,0.019569,0,0,1,1,0.08,0.06,0,1,0.039216,0.04,0.05,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000005,0.001356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.013699,0,0,0,0,1,0,0.29,0.243137,1,1,0,0.02,0.05,0,0,0,0,normal
0,tcp,http,SF,0.000003,0.002772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,0.396078,1,1,0,0.02,0.03,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215264,0.019569,1,1,0,0,0.09,0.06,0,1,0.039216,0.04,0.06,0,0,1,1,0,0,anomaly
0,udp,other,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.001957,0,0,0,0,0.25,0.75,0,0.062745,0.031373,0.5,0.38,0.5,0,0,0,0.06,0,anomaly
0,tcp,imap4,RSTO,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,0.823529,0.231373,0.23,0.02,0,0.03,0,0,0.86,0.98,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270059,0.02544,1,1,0,0,0.09,0.06,0,0.384314,0.05098,0.13,0.07,0.01,0,1,1,0,0,anomaly
0,tcp,csnet_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581213,0.013699,0,0,1,1,0.02,0.06,0,1,0.027451,0.03,0.06,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000003,0.000905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,0.2,1,0,1,0.08,0,0,0,0,normal
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,1,1,1,0,1,0.086275,0.2,0.14,0.23,0.05,0.04,0,0,0.82,1,anomaly
0.000017,tcp,smtp,SF,0.000041,0.000218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.952941,0.95,0.05,0,0,0,0,0.04,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571429,0.007828,0,0,1,1,0.01,0.06,0,1,0.015686,0.02,0.07,0,0,0,0,1,1,anomaly
0,udp,private,SF,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.996078,1,0.01,0,0,0,0,0,0,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943249,0.001957,0.06,0,0.94,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,anomaly
0,tcp,http,SF,0.000005,0.007956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.286275,1,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158513,0.158513,1,1,0,0,1,0,0,1,1,1,0,0,0,0.45,0.45,0.54,0.54,anomaly
0,tcp,http,SF,0.000005,0.001897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.027397,0,0,0,0,1,0,0,0.572549,1,1,0,0.01,0.02,0,0.01,0,0,normal
0,tcp,telnet,SF,0,0.000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.017613,0,0.33,0.25,0.22,0.5,0.75,0.67,0.388235,0.384314,0.41,0.05,0.01,0.02,0,0,0.17,0.52,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228963,0.027397,0,0,1,1,0.12,0.06,0,1,0.054902,0.05,0.06,0,0,0,0,0.99,1,anomaly
0,tcp,http,SF,0.000004,0.004521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.001618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046967,0.046967,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853229,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.95,1,anomaly
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.007843,0.011765,1,0,1,0.67,0,0,0,0,anomaly
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.360784,0.290196,0.34,0.03,0.34,0.03,0,0,0,0,normal
0.128944,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.8,0.8,0.02,0,0,0.31,0.34,0.01,0.01,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434442,0.007828,0,0,1,1,0.02,0.07,0,1,0.015686,0.02,0.07,0,0,0,0,1,1,anomaly
0,tcp,rje,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215264,0.005871,1,1,0,0,0.03,0.07,0,1,0.011765,0.01,0.06,0,0,1,1,0,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434442,0.035225,0,0,1,1,0.08,0.06,0,1,0.070588,0.07,0.06,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000004,0.002028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.015686,1,1,0,0.25,0.03,0,0,0,0,normal
0.000069,tcp,pop_3,SF,0,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.639216,0.568627,0.88,0.02,0.01,0.01,0,0,0.06,0,anomaly
0,tcp,http,SF,0.000005,0.000193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.039139,0,0,0,0,1,0,0.15,0.011765,1,1,0,0.33,0.06,0,0,0,0,normal
0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266145,0.033268,0,0,1,1,0.12,0.06,0,1,0.066667,0.07,0.06,0,0,0,0,1,1,anomaly
0,udp,private,SF,0.000001,0.000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.96,0,0,0,0,0,normal
